,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,4013766,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0x9632f31323edacd84842c22855e3b300fd6722c4c0b93c9fffb6d76262e943d8,EOS,574639.0
1,4013750,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0x57e0c43d284414e4d8c6e24746de2e5a80c084393550efb7e780111901e3df91,EOS,554639.0
2,4018877,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0x018c3e822b712aa61bf5c37e050418cc2bdbb2b031840169e21e4064b98f8828,EOS,374639.0
3,4049607,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0x4e7c2bea729d571e23b3e1f42a2d914d44992939264a5372196f766596a37611,EOS,230367.0
4,4021814,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0xf595e5f8b5ba34b81a753f61fcaef9a1e26ec87d4e09d3072fa5bfe14178e9b7,EOS,120001.0
5,4013689,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0x5316a0becfe0c78cd11d100e27437887cd98e1248d2b377a0734d29b604bb9d2,EOS,120000.0
6,4018870,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0xe5d1bf9c3338089bc81a5bae6405607742a9c8f2f5c7409f1b38160c5819420f,EOS,100000.0
7,4019823,0xe3f5ed01e4990f990e1f0eb8d67c364c3c584ce6,0x3a33842b4fc18d979b27ba451832d416c20542659a7e5845a5b41fab7f89a64a,EOS,0.0
