,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,3962996,0x9a7ea9286abb84b255bb5f8d74a0d81b3684ab99,0x99de04a6a3f2b93116ed9f87d3910435df4dfe6f6e319011554c886234c6313e,EOS,0.0
