,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,3962718,0x9c00c631b36ba5d93ed8f5279a4c55e6c2ba7c66,0x13dda520642f6ac11750fbd24f07cfa94047f34d7c57338f4ed999c72dd34ba6,EOS,0.0
