,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,3995384,0xa27b29df3664fe34a8d942477a8e1279ba0faca7,0x083659f19dd571199e780ae655997f6a05d6cee04cea1c2a115493d0c7f5936e,EOS,0.0
