,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,4060206,0x06c234ddf496edd1b2257687a710c7ab5497b90b,0x6cc2a93c9c4231b73701ee769e4879a6804350cb4feaa32633bff6f286a7ced6,EOS,306794.497079
1,4060244,0x06c234ddf496edd1b2257687a710c7ab5497b90b,0xc614aa01ca0260e6b3012ef4b89590df50e7a9f2ee7b8400f50d832683520f96,EOS,0.0
