,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,3967536,0xd47297cdcf36eed17305d6a5471c6cd482c7e91c,0x050b27865663815edee9b8572dc20a935a73132e5e882282364e92008d612235,EOS,150001.22261
1,4016596,0xd47297cdcf36eed17305d6a5471c6cd482c7e91c,0x5e83ba662689c439deddb721f15d8c8db0b7a9fcc083547bf8cbbe0d287ba513,EOS,0.0
