,Block Height,Owner,TransactionID,TOKEN,BALANCE
0,3966315,0xa6a1fd66f8eb61a4382c578150a48967966bb418,0xdd31d41f330b51e48092de16003326a7e6a770e65e1a6f5078b2228b5b9b06a6,EOS,0.0
